agents,kmax,percent,ratio,profit,distance
1,10,98,0.70,155,241258.69
1,10,98,0.70,170,242663.55
1,10,98,0.70,185,250016.50
1,10,98,0.70,200,263402.77
1,10,98,0.70,215,308906.28
1,10,98,0.70,230,510109.91
1,10,98,0.70,245,516257.51
1,10,98,0.70,260,524211.73
1,10,98,0.70,275,604378.57
1,10,98,0.70,290,629840.29
1,10,99,0.70,5,60922.88
1,10,99,0.70,20,61538.91
1,10,99,0.70,35,68754.87
1,10,99,0.70,50,105955.83
1,10,99,0.70,65,142778.67
1,10,99,0.70,80,156221.61
1,10,99,0.70,95,166564.12
1,10,99,0.70,110,173327.73
1,10,99,0.70,125,177768.22
1,10,99,0.70,140,239086.03
1,10,99,0.70,155,241258.69
1,10,99,0.70,170,242663.55
1,10,99,0.70,185,250016.50
1,10,99,0.70,200,263402.77
1,10,99,0.70,215,308906.28
1,10,99,0.70,230,510113.53
1,10,99,0.70,245,516261.12
1,10,99,0.70,260,524218.96
1,10,99,0.70,275,608700.18
1,10,99,0.70,290,630768.09
1,10,100,0.70,5,60922.88
1,10,100,0.70,20,61538.91
1,10,100,0.70,35,69889.52
1,10,100,0.70,50,106492.46
1,10,100,0.70,65,142638.45
1,10,100,0.70,80,156529.60
1,10,100,0.70,95,166102.49
1,10,100,0.70,110,172972.51
1,10,100,0.70,125,177459.19
1,10,100,0.70,140,239266.20
1,10,100,0.70,155,241160.59
1,10,100,0.70,170,242561.50
1,10,100,0.70,185,250425.64
1,10,100,0.70,200,263013.31
1,10,100,0.70,215,309472.72
1,10,100,0.70,230,513811.97
1,10,100,0.70,245,515280.39
1,10,100,0.70,260,523050.66
1,10,100,0.70,275,608990.59
1,10,100,0.70,290,630329.39
3,10,1,0.70,5,60971.98
3,10,1,0.70,20,61631.66
3,10,1,0.70,35,87551.34
3,10,1,0.70,50,161149.38
3,10,1,0.70,65,171127.18
3,10,1,0.70,80,191877.90
3,10,1,0.70,95,219176.63
3,10,1,0.70,110,235799.62
3,10,1,0.70,125,304148.04
3,10,1,0.70,140,373130.94
3,10,1,0.70,155,373782.43
3,10,1,0.70,170,393186.75
3,10,1,0.70,185,406391.45
3,10,1,0.70,200,422618.40
3,10,1,0.70,215,583873.60
3,10,1,0.70,230,699269.27
3,10,1,0.70,245,708301.55
3,10,1,0.70,260,743584.44
3,10,1,0.70,275,909986.60
3,10,1,0.70,290,1044434.63
3,10,2,0.70,5,60971.98
3,10,2,0.70,20,61631.66
3,10,2,0.70,35,87551.34
3,10,2,0.70,50,161149.38
3,10,2,0.70,65,171127.18
3,10,2,0.70,80,191877.90
3,10,2,0.70,95,219176.63
3,10,2,0.70,110,235799.62
3,10,2,0.70,125,304148.04
3,10,2,0.70,140,373130.94
3,10,2,0.70,155,373782.43
3,10,2,0.70,170,393186.75
3,10,2,0.70,185,406391.45
3,10,2,0.70,200,422618.40
3,10,2,0.70,215,583873.60
3,10,2,0.70,230,699269.27
3,10,2,0.70,245,708301.55
3,10,2,0.70,260,743584.44
3,10,2,0.70,275,909986.60
3,10,2,0.70,290,1044434.63
3,10,3,0.70,5,60971.98
3,10,3,0.70,20,61631.66
3,10,3,0.70,35,87551.34
3,10,3,0.70,50,161149.38
3,10,3,0.70,65,171127.18
3,10,3,0.70,80,191877.90
3,10,3,0.70,95,219176.63
3,10,3,0.70,110,235799.62
3,10,3,0.70,125,304148.04
3,10,3,0.70,140,373130.94
3,10,3,0.70,155,373782.43
3,10,3,0.70,170,393186.75
3,10,3,0.70,185,406391.45
3,10,3,0.70,200,422618.40
3,10,3,0.70,215,583873.60
3,10,3,0.70,230,699269.27
3,10,3,0.70,245,708301.55
3,10,3,0.70,260,743584.44
3,10,3,0.70,275,909986.60
3,10,3,0.70,290,1044434.63
3,10,4,0.70,5,60971.98
3,10,4,0.70,20,61631.66
3,10,4,0.70,35,87551.34
3,10,4,0.70,50,161149.38
3,10,4,0.70,65,171127.18
3,10,4,0.70,80,191877.90
3,10,4,0.70,95,219176.63
3,10,4,0.70,110,235799.62
3,10,4,0.70,125,304148.04
3,10,4,0.70,140,373130.94
3,10,4,0.70,155,373782.43
3,10,4,0.70,170,393186.75
3,10,4,0.70,185,406391.45
3,10,4,0.70,200,422618.40
3,10,4,0.70,215,583873.60
3,10,4,0.70,230,699269.27
3,10,4,0.70,245,708301.55
3,10,4,0.70,260,743584.44
3,10,4,0.70,275,909986.60
3,10,4,0.70,290,1043917.58
3,10,5,0.70,5,60971.98
3,10,5,0.70,20,61631.66
3,10,5,0.70,35,87551.34
3,10,5,0.70,50,161149.38
3,10,5,0.70,65,171127.18
3,10,5,0.70,80,191877.90
3,10,5,0.70,95,219176.63
3,10,5,0.70,110,235799.62
3,10,5,0.70,125,304148.04
3,10,5,0.70,140,373130.94
3,10,5,0.70,155,373782.43
3,10,5,0.70,170,393186.75
3,10,5,0.70,185,406391.45
3,10,5,0.70,200,422618.40
3,10,5,0.70,215,583873.60
3,10,5,0.70,230,699088.11
3,10,5,0.70,245,707932.59
3,10,5,0.70,260,737545.34
3,10,5,0.70,275,903866.36
3,10,5,0.70,290,1040972.33
3,10,6,0.70,5,60971.98
3,10,6,0.70,20,61631.66
3,10,6,0.70,35,87551.34
3,10,6,0.70,50,161149.38
3,10,6,0.70,65,171127.18
3,10,6,0.70,80,191877.90
3,10,6,0.70,95,219176.63
3,10,6,0.70,110,235799.62
3,10,6,0.70,125,304148.04
3,10,6,0.70,140,373130.94
3,10,6,0.70,155,373782.43
3,10,6,0.70,170,393186.75
3,10,6,0.70,185,406307.08
3,10,6,0.70,200,422590.66
3,10,6,0.70,215,583845.86
3,10,6,0.70,230,698536.74
3,10,6,0.70,245,707045.38
3,10,6,0.70,260,736653.56
3,10,6,0.70,275,866555.27
3,10,6,0.70,290,1023063.28
3,10,7,0.70,5,60971.98
3,10,7,0.70,20,61631.66
3,10,7,0.70,35,87551.34
3,10,7,0.70,50,161149.38
3,10,7,0.70,65,171127.18
3,10,7,0.70,80,191877.90
3,10,7,0.70,95,219176.63
3,10,7,0.70,110,235799.62
3,10,7,0.70,125,304148.04
3,10,7,0.70,140,373130.94
3,10,7,0.70,155,373782.43
3,10,7,0.70,170,393186.75
3,10,7,0.70,185,406243.59
3,10,7,0.70,200,422531.03
3,10,7,0.70,215,583786.22
3,10,7,0.70,230,698442.51
3,10,7,0.70,245,706305.85
3,10,7,0.70,260,736231.24
3,10,7,0.70,275,848150.49
3,10,7,0.70,290,1015786.29
3,10,8,0.70,5,60971.98
3,10,8,0.70,20,61631.66
3,10,8,0.70,35,87551.34
3,10,8,0.70,50,161149.38
3,10,8,0.70,65,171127.18
3,10,8,0.70,80,191877.90
3,10,8,0.70,95,219176.63
3,10,8,0.70,110,235799.62
3,10,8,0.70,125,304148.04
3,10,8,0.70,140,373130.94
3,10,8,0.70,155,373782.43
3,10,8,0.70,170,393186.75
3,10,8,0.70,185,406243.59
3,10,8,0.70,200,422531.03
3,10,8,0.70,215,583655.87
3,10,8,0.70,230,697359.60
3,10,8,0.70,245,704780.00
3,10,8,0.70,260,729297.70
3,10,8,0.70,275,839863.14
3,10,8,0.70,290,1011797.98
3,10,9,0.70,5,60971.98
3,10,9,0.70,20,61631.66
3,10,9,0.70,35,87551.34
3,10,9,0.70,50,161149.38
3,10,9,0.70,65,171127.18
3,10,9,0.70,80,191877.90
3,10,9,0.70,95,219176.63
3,10,9,0.70,110,235799.62
3,10,9,0.70,125,304148.04
3,10,9,0.70,140,373024.15
3,10,9,0.70,155,373675.64
3,10,9,0.70,170,393079.96
3,10,9,0.70,185,406243.59
3,10,9,0.70,200,422531.03
3,10,9,0.70,215,567747.99
3,10,9,0.70,230,696697.70
3,10,9,0.70,245,704105.14
3,10,9,0.70,260,733256.46
3,10,9,0.70,275,836035.23
3,10,9,0.70,290,1012801.76
3,10,10,0.70,5,60971.98
3,10,10,0.70,20,61631.66
3,10,10,0.70,35,87551.34
3,10,10,0.70,50,161149.38
3,10,10,0.70,65,171127.18
3,10,10,0.70,80,191877.90
3,10,10,0.70,95,219176.63
3,10,10,0.70,110,235799.62
3,10,10,0.70,125,304148.04
3,10,10,0.70,140,372952.33
3,10,10,0.70,155,373603.81
3,10,10,0.70,170,393008.14
3,10,10,0.70,185,406199.61
3,10,10,0.70,200,422487.05
3,10,10,0.70,215,570381.56
3,10,10,0.70,230,692542.33
3,10,10,0.70,245,703589.18
3,10,10,0.70,260,733683.41
3,10,10,0.70,275,829416.80
3,10,10,0.70,290,1016001.29
3,10,11,0.70,5,60971.98
3,10,11,0.70,20,61631.66
3,10,11,0.70,35,87551.34
3,10,11,0.70,50,161149.38
3,10,11,0.70,65,171127.18
3,10,11,0.70,80,191877.90
3,10,11,0.70,95,219176.63
3,10,11,0.70,110,235799.62
3,10,11,0.70,125,304148.04
3,10,11,0.70,140,372952.33
3,10,11,0.70,155,373603.81
3,10,11,0.70,170,393008.14
3,10,11,0.70,185,406199.61
3,10,11,0.70,200,422574.02
3,10,11,0.70,215,570468.54
3,10,11,0.70,230,692764.23
3,10,11,0.70,245,703339.80
3,10,11,0.70,260,729472.09
3,10,11,0.70,275,822453.78
3,10,11,0.70,290,1022506.16
3,10,12,0.70,5,60971.98
3,10,12,0.70,20,61631.66
3,10,12,0.70,35,87551.34
3,10,12,0.70,50,161149.38
3,10,12,0.70,65,171127.18
3,10,12,0.70,80,191877.90
3,10,12,0.70,95,219176.63
3,10,12,0.70,110,235799.62
3,10,12,0.70,125,304140.91
3,10,12,0.70,140,372952.33
3,10,12,0.70,155,373603.81
3,10,12,0.70,170,393008.14
3,10,12,0.70,185,406132.22
3,10,12,0.70,200,422451.03
3,10,12,0.70,215,569959.00
3,10,12,0.70,230,691653.35
3,10,12,0.70,245,703321.13
3,10,12,0.70,260,729465.76
3,10,12,0.70,275,827430.19
3,10,12,0.70,290,1006859.23
3,10,13,0.70,5,60971.98
3,10,13,0.70,20,61631.66
3,10,13,0.70,35,87551.34
3,10,13,0.70,50,161149.38
3,10,13,0.70,65,171127.18
3,10,13,0.70,80,191877.90
3,10,13,0.70,95,219176.63
3,10,13,0.70,110,235799.62
3,10,13,0.70,125,304140.91
3,10,13,0.70,140,372952.33
3,10,13,0.70,155,373603.81
3,10,13,0.70,170,393008.14
3,10,13,0.70,185,406148.97
3,10,13,0.70,200,422226.09
3,10,13,0.70,215,569423.17
3,10,13,0.70,230,691159.08
3,10,13,0.70,245,702918.87
3,10,13,0.70,260,729585.53
3,10,13,0.70,275,839893.32
3,10,13,0.70,290,1021900.36
3,10,14,0.70,5,60971.98
3,10,14,0.70,20,61631.66
3,10,14,0.70,35,87551.34
3,10,14,0.70,50,161149.38
3,10,14,0.70,65,171127.18
3,10,14,0.70,80,191877.90
3,10,14,0.70,95,219176.63
3,10,14,0.70,110,235799.62
3,10,14,0.70,125,304140.91
3,10,14,0.70,140,372952.33
3,10,14,0.70,155,373603.81
3,10,14,0.70,170,393008.14
3,10,14,0.70,185,406148.97
3,10,14,0.70,200,422226.09
3,10,14,0.70,215,569384.44
3,10,14,0.70,230,691903.23
3,10,14,0.70,245,703719.80
3,10,14,0.70,260,730451.29
3,10,14,0.70,275,843725.27
3,10,14,0.70,290,1017493.67
3,10,15,0.70,5,60971.98
3,10,15,0.70,20,61631.66
3,10,15,0.70,35,87551.34
3,10,15,0.70,50,161149.38
3,10,15,0.70,65,171127.18
3,10,15,0.70,80,191877.90
3,10,15,0.70,95,219176.63
3,10,15,0.70,110,235799.62
3,10,15,0.70,125,304140.91
3,10,15,0.70,140,373072.60
3,10,15,0.70,155,373719.33
3,10,15,0.70,170,393128.41
3,10,15,0.70,185,406148.97
3,10,15,0.70,200,421714.82
3,10,15,0.70,215,561947.45
3,10,15,0.70,230,691871.96
3,10,15,0.70,245,701205.43
3,10,15,0.70,260,743002.50
3,10,15,0.70,275,850892.46
3,10,15,0.70,290,1010570.75
3,10,16,0.70,5,60971.98
3,10,16,0.70,20,61631.66
3,10,16,0.70,35,87551.34
3,10,16,0.70,50,161149.38
3,10,16,0.70,65,171127.18
3,10,16,0.70,80,191877.90
3,10,16,0.70,95,219176.63
3,10,16,0.70,110,235799.62
3,10,16,0.70,125,304140.91
3,10,16,0.70,140,373032.90
3,10,16,0.70,155,373679.63
3,10,16,0.70,170,393088.71
3,10,16,0.70,185,406148.97
3,10,16,0.70,200,421714.82
3,10,16,0.70,215,558868.62
3,10,16,0.70,230,693705.38
3,10,16,0.70,245,701776.71
3,10,16,0.70,260,736022.00
3,10,16,0.70,275,834557.63
3,10,16,0.70,290,1009413.20
3,10,17,0.70,5,60971.98
3,10,17,0.70,20,61631.66
3,10,17,0.70,35,87551.34
3,10,17,0.70,50,161149.38
3,10,17,0.70,65,171127.18
3,10,17,0.70,80,191877.90
3,10,17,0.70,95,219176.63
3,10,17,0.70,110,235799.62
3,10,17,0.70,125,304140.91
3,10,17,0.70,140,373003.01
3,10,17,0.70,155,373649.74
3,10,17,0.70,170,393058.82
3,10,17,0.70,185,406127.85
3,10,17,0.70,200,421085.17
3,10,17,0.70,215,559068.05
3,10,17,0.70,230,687170.39
3,10,17,0.70,245,705911.10
3,10,17,0.70,260,736514.46
3,10,17,0.70,275,833271.58
3,10,17,0.70,290,1005639.81
3,10,18,0.70,5,60971.98
3,10,18,0.70,20,61631.66
3,10,18,0.70,35,87551.34
3,10,18,0.70,50,161149.38
3,10,18,0.70,65,171127.18
3,10,18,0.70,80,191877.90
3,10,18,0.70,95,219176.63
3,10,18,0.70,110,235799.62
3,10,18,0.70,125,304140.91
3,10,18,0.70,140,373003.01
3,10,18,0.70,155,373649.74
3,10,18,0.70,170,393058.82
3,10,18,0.70,185,406190.76
3,10,18,0.70,200,421214.08
3,10,18,0.70,215,559154.26
3,10,18,0.70,230,690487.21
3,10,18,0.70,245,706119.68
3,10,18,0.70,260,736591.52
3,10,18,0.70,275,830499.56
3,10,18,0.70,290,1007282.06
3,10,19,0.70,5,60971.98
3,10,19,0.70,20,61631.66
3,10,19,0.70,35,87551.34
3,10,19,0.70,50,161149.38
3,10,19,0.70,65,171127.18
3,10,19,0.70,80,191877.90
3,10,19,0.70,95,219176.63
3,10,19,0.70,110,235799.62
3,10,19,0.70,125,304140.91
3,10,19,0.70,140,372936.92
3,10,19,0.70,155,373583.65
3,10,19,0.70,170,392992.73
3,10,19,0.70,185,406253.29
3,10,19,0.70,200,421245.86
3,10,19,0.70,215,557021.49
3,10,19,0.70,230,690149.71
3,10,19,0.70,245,706159.03
3,10,19,0.70,260,736422.51
3,10,19,0.70,275,836095.04
3,10,19,0.70,290,1001759.59
3,10,20,0.70,5,60971.98
3,10,20,0.70,20,61631.66
3,10,20,0.70,35,87551.34
3,10,20,0.70,50,161149.38
3,10,20,0.70,65,171127.18
3,10,20,0.70,80,191877.90
3,10,20,0.70,95,219176.63
3,10,20,0.70,110,235799.62
3,10,20,0.70,125,304148.04
3,10,20,0.70,140,372849.64
3,10,20,0.70,155,373496.37
3,10,20,0.70,170,392905.45
3,10,20,0.70,185,405968.53
3,10,20,0.70,200,420718.77
3,10,20,0.70,215,552968.62
3,10,20,0.70,230,696318.09
3,10,20,0.70,245,712946.36
3,10,20,0.70,260,742220.89
3,10,20,0.70,275,839990.59
3,10,20,0.70,290,1032725.66
3,10,21,0.70,5,60971.98
3,10,21,0.70,20,61631.66
3,10,21,0.70,35,87551.34
3,10,21,0.70,50,161149.38
3,10,21,0.70,65,171127.18
3,10,21,0.70,80,191877.90
3,10,21,0.70,95,219176.63
3,10,21,0.70,110,235799.62
3,10,21,0.70,125,304148.04
3,10,21,0.70,140,372849.64
3,10,21,0.70,155,373496.37
3,10,21,0.70,170,392905.45
3,10,21,0.70,185,405968.53
3,10,21,0.70,200,420718.77
3,10,21,0.70,215,552968.62
3,10,21,0.70,230,696318.09
3,10,21,0.70,245,712946.36
3,10,21,0.70,260,742220.89
3,10,21,0.70,275,839990.59
3,10,21,0.70,290,1032725.66
3,10,22,0.70,5,60971.98
3,10,22,0.70,20,61631.66
3,10,22,0.70,35,87551.34
3,10,22,0.70,50,161149.38
3,10,22,0.70,65,171127.18
3,10,22,0.70,80,191877.90
3,10,22,0.70,95,219176.63
3,10,22,0.70,110,235799.62
3,10,22,0.70,125,304148.04
3,10,22,0.70,140,372969.92
3,10,22,0.70,155,373616.65
3,10,22,0.70,170,393025.73
3,10,22,0.70,185,405968.53
3,10,22,0.70,200,420718.77
3,10,22,0.70,215,557873.70
3,10,22,0.70,230,696186.68
3,10,22,0.70,245,711602.17
3,10,22,0.70,260,741778.18
3,10,22,0.70,275,855558.13
3,10,22,0.70,290,1017741.53
3,10,23,0.70,5,60971.98
3,10,23,0.70,20,61631.66
3,10,23,0.70,35,87551.34
3,10,23,0.70,50,161149.38
3,10,23,0.70,65,171127.18
3,10,23,0.70,80,191877.90
3,10,23,0.70,95,219176.63
3,10,23,0.70,110,235799.62
3,10,23,0.70,125,304140.91
3,10,23,0.70,140,372969.92
3,10,23,0.70,155,373616.65
3,10,23,0.70,170,393025.73
3,10,23,0.70,185,405955.85
3,10,23,0.70,200,420789.11
3,10,23,0.70,215,554445.61
3,10,23,0.70,230,691716.37
3,10,23,0.70,245,711611.13
3,10,23,0.70,260,749170.44
3,10,23,0.70,275,846479.40
3,10,23,0.70,290,1021826.99
3,10,24,0.70,5,60971.98
3,10,24,0.70,20,61631.66
3,10,24,0.70,35,87551.34
3,10,24,0.70,50,161149.38
3,10,24,0.70,65,171127.18
3,10,24,0.70,80,191877.90
3,10,24,0.70,95,219176.63
3,10,24,0.70,110,235799.62
3,10,24,0.70,125,304140.91
3,10,24,0.70,140,373005.41
3,10,24,0.70,155,373652.14
3,10,24,0.70,170,393061.22
3,10,24,0.70,185,405885.95
3,10,24,0.70,200,420675.81
3,10,24,0.70,215,550146.04
3,10,24,0.70,230,692688.13
3,10,24,0.70,245,714010.06
3,10,24,0.70,260,753313.51
3,10,24,0.70,275,844117.12
3,10,24,0.70,290,1026404.23
3,10,25,0.70,5,60971.98
3,10,25,0.70,20,61631.66
3,10,25,0.70,35,87551.34
3,10,25,0.70,50,161149.38
3,10,25,0.70,65,171127.18
3,10,25,0.70,80,191877.90
3,10,25,0.70,95,219176.63
3,10,25,0.70,110,235799.62
3,10,25,0.70,125,304096.37
3,10,25,0.70,140,373171.64
3,10,25,0.70,155,373808.73
3,10,25,0.70,170,393220.51
3,10,25,0.70,185,404813.63
3,10,25,0.70,200,420972.64
3,10,25,0.70,215,546143.97
3,10,25,0.70,230,698398.31
3,10,25,0.70,245,722102.33
3,10,25,0.70,260,750935.58
3,10,25,0.70,275,836600.34
3,10,25,0.70,290,1024701.46
3,10,26,0.70,5,60971.98
3,10,26,0.70,20,61631.66
3,10,26,0.70,35,87551.34
3,10,26,0.70,50,161149.38
3,10,26,0.70,65,171127.18
3,10,26,0.70,80,191877.90
3,10,26,0.70,95,219176.63
3,10,26,0.70,110,235799.62
3,10,26,0.70,125,304096.37
3,10,26,0.70,140,373171.64
3,10,26,0.70,155,373808.73
3,10,26,0.70,170,393220.51
3,10,26,0.70,185,404813.63
3,10,26,0.70,200,420972.64
3,10,26,0.70,215,546143.97
3,10,26,0.70,230,698398.31
3,10,26,0.70,245,722102.33
3,10,26,0.70,260,750935.58
3,10,26,0.70,275,836600.34
3,10,26,0.70,290,1025557.49
3,10,27,0.70,5,60971.98
3,10,27,0.70,20,61631.66
3,10,27,0.70,35,87551.34
3,10,27,0.70,50,161149.38
3,10,27,0.70,65,171127.18
3,10,27,0.70,80,191877.90
3,10,27,0.70,95,219176.63
3,10,27,0.70,110,235799.62
3,10,27,0.70,125,304096.37
3,10,27,0.70,140,373171.64
3,10,27,0.70,155,373808.73
3,10,27,0.70,170,393220.51
3,10,27,0.70,185,404767.97
3,10,27,0.70,200,420972.64
3,10,27,0.70,215,546078.07
3,10,27,0.70,230,703423.10
3,10,27,0.70,245,721156.62
3,10,27,0.70,260,746886.53
3,10,27,0.70,275,849363.45
3,10,27,0.70,290,1032162.46
3,10,28,0.70,5,60971.98
3,10,28,0.70,20,61631.66
3,10,28,0.70,35,87551.34
3,10,28,0.70,50,161149.38
3,10,28,0.70,65,171127.18
3,10,28,0.70,80,191877.90
3,10,28,0.70,95,219176.63
3,10,28,0.70,110,235799.62
3,10,28,0.70,125,304096.37
3,10,28,0.70,140,373171.64
3,10,28,0.70,155,373808.73
3,10,28,0.70,170,393220.51
3,10,28,0.70,185,404889.28
3,10,28,0.70,200,418082.52
3,10,28,0.70,215,539306.14
3,10,28,0.70,230,700053.39
3,10,28,0.70,245,722934.57
3,10,28,0.70,260,747380.35
3,10,28,0.70,275,859235.45
3,10,28,0.70,290,1027663.24
3,10,29,0.70,5,60971.98
3,10,29,0.70,20,61631.66
3,10,29,0.70,35,87551.34
3,10,29,0.70,50,161149.38
3,10,29,0.70,65,171127.18
3,10,29,0.70,80,191877.90
3,10,29,0.70,95,219176.63
3,10,29,0.70,110,235799.62
3,10,29,0.70,125,304096.37
3,10,29,0.70,140,373171.64
3,10,29,0.70,155,373813.48
3,10,29,0.70,170,393220.51
3,10,29,0.70,185,404889.28
3,10,29,0.70,200,418711.59
3,10,29,0.70,215,536070.75
3,10,29,0.70,230,697750.15
3,10,29,0.70,245,722593.80
3,10,29,0.70,260,746016.81
3,10,29,0.70,275,859937.50
3,10,29,0.70,290,1034519.67
3,10,30,0.70,5,60971.98
3,10,30,0.70,20,61631.66
3,10,30,0.70,35,87551.34
3,10,30,0.70,50,161149.38
3,10,30,0.70,65,171127.18
3,10,30,0.70,80,191877.90
3,10,30,0.70,95,219176.63
3,10,30,0.70,110,235799.62
3,10,30,0.70,125,304103.51
3,10,30,0.70,140,373171.64
3,10,30,0.70,155,373813.48
3,10,30,0.70,170,393220.51
3,10,30,0.70,185,404844.50
3,10,30,0.70,200,419159.48
3,10,30,0.70,215,524638.17
3,10,30,0.70,230,701721.63
3,10,30,0.70,245,723506.13
3,10,30,0.70,260,751069.48
3,10,30,0.70,275,871265.25
3,10,30,0.70,290,1024441.74
3,10,31,0.70,5,60971.98
3,10,31,0.70,20,61631.66
3,10,31,0.70,35,87551.34
3,10,31,0.70,50,161149.38
3,10,31,0.70,65,171127.18
3,10,31,0.70,80,191877.90
3,10,31,0.70,95,219176.63
3,10,31,0.70,110,235799.62
3,10,31,0.70,125,304103.51
3,10,31,0.70,140,373315.89
3,10,31,0.70,155,373957.73
3,10,31,0.70,170,393364.76
3,10,31,0.70,185,404844.50
3,10,31,0.70,200,419159.48
3,10,31,0.70,215,520763.32
3,10,31,0.70,230,704481.93
3,10,31,0.70,245,722835.73
3,10,31,0.70,260,755088.34
3,10,31,0.70,275,871731.98
3,10,31,0.70,290,1027637.22
3,10,32,0.70,5,60971.98
3,10,32,0.70,20,61631.66
3,10,32,0.70,35,87551.34
3,10,32,0.70,50,161149.38
3,10,32,0.70,65,171127.18
3,10,32,0.70,80,191877.90
3,10,32,0.70,95,219176.63
3,10,32,0.70,110,235799.62
3,10,32,0.70,125,304103.51
3,10,32,0.70,140,373315.89
3,10,32,0.70,155,373957.73
3,10,32,0.70,170,393364.76
3,10,32,0.70,185,404871.68
3,10,32,0.70,200,419128.08
3,10,32,0.70,215,520731.93
3,10,32,0.70,230,708979.05
3,10,32,0.70,245,722625.76
3,10,32,0.70,260,752287.20
3,10,32,0.70,275,856979.35
3,10,32,0.70,290,1013002.69
3,10,33,0.70,5,60971.98
3,10,33,0.70,20,61631.66
3,10,33,0.70,35,87551.34
3,10,33,0.70,50,161149.38
3,10,33,0.70,65,171127.18
3,10,33,0.70,80,191877.90
3,10,33,0.70,95,219176.63
3,10,33,0.70,110,235799.62
3,10,33,0.70,125,304103.51
3,10,33,0.70,140,373315.89
3,10,33,0.70,155,373957.73
3,10,33,0.70,170,393364.76
3,10,33,0.70,185,404871.68
3,10,33,0.70,200,419128.08
3,10,33,0.70,215,520731.93
3,10,33,0.70,230,708979.05
3,10,33,0.70,245,722625.76
3,10,33,0.70,260,752287.20
3,10,33,0.70,275,856979.35
3,10,33,0.70,290,1013002.69
3,10,34,0.70,5,60971.98
3,10,34,0.70,20,61631.66
3,10,34,0.70,35,87551.34
3,10,34,0.70,50,161149.38
3,10,34,0.70,65,171127.18
3,10,34,0.70,80,191877.90
3,10,34,0.70,95,219176.63
3,10,34,0.70,110,235253.95
3,10,34,0.70,125,300273.94
3,10,34,0.70,140,374104.67
3,10,34,0.70,155,374745.82
3,10,34,0.70,170,390445.19
3,10,34,0.70,185,403783.47
3,10,34,0.70,200,417983.77
3,10,34,0.70,215,527324.84
3,10,34,0.70,230,702853.19
3,10,34,0.70,245,720426.81
3,10,34,0.70,260,750878.31
3,10,34,0.70,275,867283.90
3,10,34,0.70,290,1023203.83
3,10,35,0.70,5,60971.98
3,10,35,0.70,20,61631.66
3,10,35,0.70,35,87551.34
3,10,35,0.70,50,161149.38
3,10,35,0.70,65,171127.18
3,10,35,0.70,80,191877.90
3,10,35,0.70,95,219176.63
3,10,35,0.70,110,235253.95
3,10,35,0.70,125,300273.94
3,10,35,0.70,140,374104.67
3,10,35,0.70,155,374745.82
3,10,35,0.70,170,390445.19
3,10,35,0.70,185,403783.47
3,10,35,0.70,200,417983.77
3,10,35,0.70,215,527324.84
3,10,35,0.70,230,703798.22
3,10,35,0.70,245,720588.99
3,10,35,0.70,260,750755.31
3,10,35,0.70,275,867058.23
3,10,35,0.70,290,1019334.88
3,10,36,0.70,5,60971.98
3,10,36,0.70,20,61631.66
3,10,36,0.70,35,87551.34
3,10,36,0.70,50,161149.38
3,10,36,0.70,65,171127.18
3,10,36,0.70,80,191877.90
3,10,36,0.70,95,219176.63
3,10,36,0.70,110,235253.95
3,10,36,0.70,125,300273.94
3,10,36,0.70,140,374104.67
3,10,36,0.70,155,374745.82
3,10,36,0.70,170,390445.19
3,10,36,0.70,185,403772.70
3,10,36,0.70,200,417947.21
3,10,36,0.70,215,527503.22
3,10,36,0.70,230,704089.76
3,10,36,0.70,245,720908.84
3,10,36,0.70,260,750940.26
3,10,36,0.70,275,861345.33
3,10,36,0.70,290,1014839.76
3,10,37,0.70,5,60971.98
3,10,37,0.70,20,61631.66
3,10,37,0.70,35,87551.34
3,10,37,0.70,50,161149.38
3,10,37,0.70,65,171127.18
3,10,37,0.70,80,191877.90
3,10,37,0.70,95,219176.63
3,10,37,0.70,110,235253.95
3,10,37,0.70,125,300273.94
3,10,37,0.70,140,374104.67
3,10,37,0.70,155,374745.82
3,10,37,0.70,170,390445.19
3,10,37,0.70,185,403794.73
3,10,37,0.70,200,417963.85
3,10,37,0.70,215,534657.50
3,10,37,0.70,230,704720.97
3,10,37,0.70,245,721579.62
3,10,37,0.70,260,746785.99
3,10,37,0.70,275,857233.55
3,10,37,0.70,290,1015158.74
3,10,38,0.70,5,60971.98
3,10,38,0.70,20,61631.66
3,10,38,0.70,35,87551.34
3,10,38,0.70,50,161149.38
3,10,38,0.70,65,171127.18
3,10,38,0.70,80,191877.90
3,10,38,0.70,95,219176.63
3,10,38,0.70,110,235253.95
3,10,38,0.70,125,300273.94
3,10,38,0.70,140,374104.67
3,10,38,0.70,155,374745.82
3,10,38,0.70,170,390445.19
3,10,38,0.70,185,403845.18
3,10,38,0.70,200,418518.13
3,10,38,0.70,215,531181.14
3,10,38,0.70,230,705266.63
3,10,38,0.70,245,721947.00
3,10,38,0.70,260,746676.18
3,10,38,0.70,275,847899.43
3,10,38,0.70,290,1015779.38
3,10,39,0.70,5,60971.98
3,10,39,0.70,20,61631.66
3,10,39,0.70,35,87551.34
3,10,39,0.70,50,161149.38
3,10,39,0.70,65,171127.18
3,10,39,0.70,80,191877.90
3,10,39,0.70,95,219176.63
3,10,39,0.70,110,235253.95
3,10,39,0.70,125,300273.94
3,10,39,0.70,140,374071.62
